shipment_id,order_id,shipment_date,delivery_date,shipping_company,shipping_status
3037,3037,2024-12-02,2024-12-08,Delhivery,Out for Delivery
3038,3038,2024-09-05,2024-09-11,Shadowfax,Shipped
3039,3039,2025-09-01,2025-09-08,Delhivery,Delivered
3040,3040,2024-09-17,2024-09-20,Shadowfax,Returned
3041,3041,2025-08-20,2025-08-27,India Post,Shipped
3042,3042,2025-08-18,2025-08-25,Delhivery,Out for Delivery
3043,3043,2024-11-27,2024-11-29,XpressBees,Processing
3044,3044,2025-06-05,2025-06-11,Shadowfax,Returned
3045,3045,2024-07-03,2024-07-10,DTDC,Out for Delivery
3046,3046,2024-03-23,2024-03-30,Blue Dart,Shipped
3047,3047,2025-04-20,2025-04-21,XpressBees,Processing
3048,3048,2025-03-01,2025-03-04,Ekart,Shipped
3049,3049,2024-12-17,2024-12-20,XpressBees,Processing
3050,3050,2025-07-24,2025-07-26,Blue Dart,Out for Delivery
3051,3051,2025-10-13,2025-10-20,India Post,Returned
3052,3052,2024-12-21,2024-12-23,Delhivery,Delivered
3053,3053,2025-07-02,2025-07-09,XpressBees,Returned
3054,3054,2024-08-19,2024-08-25,Delhivery,Delivered
3055,3055,2024-09-16,2024-09-22,DTDC,Delivered
3056,3056,2024-11-21,2024-11-26,India Post,Delivered
3057,3057,2024-01-04,2024-01-06,Blue Dart,Shipped
3058,3058,2024-03-18,2024-03-23,India Post,Returned
3059,3059,2024-11-02,2024-11-05,DTDC,Out for Delivery
3060,3060,2024-10-13,2024-10-16,Shadowfax,Out for Delivery
3061,3061,2024-06-06,2024-06-08,Ekart,Shipped
3062,3062,2024-08-14,2024-08-20,India Post,Processing
3063,3063,2025-01-02,2025-01-07,India Post,Out for Delivery
3064,3064,2024-01-28,2024-01-31,DTDC,Returned
3065,3065,2025-06-07,2025-06-14,Delhivery,Returned
3066,3066,2024-06-19,2024-06-25,DTDC,Delivered
3067,3067,2024-06-21,2024-06-25,DTDC,Delivered
3068,3068,2025-11-26,2025-11-28,India Post,Processing
3069,3069,2025-05-20,2025-05-25,Blue Dart,Returned
3070,3070,2024-06-12,2024-06-19,XpressBees,Shipped
3071,3071,2025-02-01,2025-02-06,Blue Dart,Returned
3072,3072,2025-09-03,2025-09-09,Delhivery,Returned
3073,3073,2024-03-28,2024-03-31,Delhivery,Delivered
3074,3074,2024-02-13,2024-02-20,Ekart,Returned
3075,3075,2024-04-22,2024-04-24,Delhivery,Shipped
3076,3076,2024-03-30,2024-04-01,Delhivery,Processing
3077,3077,2025-11-15,2025-11-20,DTDC,Processing
3078,3078,2024-02-07,2024-02-12,Ekart,Out for Delivery
3079,3079,2024-11-28,2024-11-29,DTDC,Processing
3080,3080,2024-10-13,2024-10-18,XpressBees,Returned
3081,3081,2024-12-03,2024-12-10,India Post,Out for Delivery
3082,3082,2024-09-11,2024-09-16,India Post,Processing
3083,3083,2025-10-25,2025-10-29,XpressBees,Returned
3084,3084,2025-08-20,2025-08-22,India Post,Processing
3085,3085,2024-11-03,2024-11-10,Shadowfax,Delivered
3086,3086,2024-06-20,2024-06-25,XpressBees,Delivered
3087,3087,2024-12-19,2024-12-24,XpressBees,Out for Delivery
3088,3088,2024-10-22,2024-10-28,Blue Dart,Processing
3089,3089,2024-11-26,2024-11-28,XpressBees,Delivered
3090,3090,2025-02-25,2025-02-28,XpressBees,Delivered
3091,3091,2024-07-14,2024-07-19,India Post,Processing
3092,3092,2024-04-27,2024-05-02,Blue Dart,Processing
3093,3093,2025-04-06,2025-04-07,Blue Dart,Out for Delivery
3094,3094,2024-09-04,2024-09-05,Ekart,Out for Delivery
3095,3095,2024-10-30,2024-10-31,Delhivery,Returned
3096,3096,2024-10-04,2024-10-08,Ekart,Shipped
3097,3097,2025-08-18,2025-08-22,India Post,Processing
3098,3098,2025-05-19,2025-05-22,DTDC,Out for Delivery
3099,3099,2024-02-04,2024-02-06,India Post,Out for Delivery
3100,3100,2024-11-23,2024-11-30,Delhivery,Returned
3101,3101,2025-08-18,2025-08-23,Shadowfax,Returned
3102,3102,2025-06-07,2025-06-11,Ekart,Returned
3103,3103,2025-08-08,2025-08-09,DTDC,Out for Delivery
3104,3104,2025-03-31,2025-04-03,DTDC,Delivered
3105,3105,2025-08-20,2025-08-25,DTDC,Returned
3106,3106,2024-08-21,2024-08-24,Shadowfax,Delivered
3107,3107,2025-05-16,2025-05-19,India Post,Out for Delivery
3108,3108,2025-08-04,2025-08-05,XpressBees,Out for Delivery
3109,3109,2024-05-10,2024-05-13,Delhivery,Returned
3110,3110,2025-05-31,2025-06-03,Blue Dart,Shipped
3111,3111,2025-01-16,2025-01-22,Shadowfax,Delivered
3112,3112,2025-01-08,2025-01-09,Delhivery,Returned
3113,3113,2025-04-09,2025-04-13,Delhivery,Out for Delivery
3114,3114,2024-09-22,2024-09-28,XpressBees,Shipped
3115,3115,2025-06-30,2025-07-05,Ekart,Processing
3116,3116,2024-05-07,2024-05-11,Blue Dart,Returned
3117,3117,2024-06-09,2024-06-12,Ekart,Delivered
3118,3118,2025-02-26,2025-02-28,Shadowfax,Processing
3119,3119,2024-02-05,2024-02-10,DTDC,Delivered
3120,3120,2024-11-17,2024-11-22,Delhivery,Shipped
3121,3121,2024-03-03,2024-03-09,Shadowfax,Returned
3122,3122,2024-05-30,2024-06-01,Blue Dart,Out for Delivery
3123,3123,2024-02-01,2024-02-05,Shadowfax,Processing
3124,3124,2025-03-07,2025-03-09,Ekart,Shipped
3125,3125,2024-05-26,2024-05-31,India Post,Returned
3126,3126,2025-04-16,2025-04-21,Delhivery,Returned
3127,3127,2024-12-06,2024-12-11,DTDC,Shipped
3128,3128,2025-06-28,2025-07-04,Shadowfax,Shipped
3129,3129,2024-09-15,2024-09-22,Delhivery,Shipped
3130,3130,2025-08-25,2025-08-30,Delhivery,Shipped
3131,3131,2024-03-17,2024-03-21,XpressBees,Out for Delivery
3132,3132,2025-01-22,2025-01-23,DTDC,Shipped
3133,3133,2025-09-08,2025-09-14,Shadowfax,Returned
3134,3134,2025-02-20,2025-02-24,Blue Dart,Delivered
3135,3135,2025-10-25,2025-11-01,Blue Dart,Delivered
3136,3136,2024-06-28,2024-06-30,XpressBees,Out for Delivery
3137,3137,2024-07-17,2024-07-24,DTDC,Out for Delivery
3138,3138,2025-10-19,2025-10-25,Ekart,Delivered
3139,3139,2025-04-04,2025-04-11,Delhivery,Shipped
3140,3140,2024-02-07,2024-02-10,DTDC,Returned
3141,3141,2025-11-20,2025-11-27,India Post,Shipped
3142,3142,2025-03-30,2025-04-01,XpressBees,Out for Delivery
3143,3143,2024-02-20,2024-02-24,Delhivery,Returned
3144,3144,2025-08-13,2025-08-18,DTDC,Out for Delivery
3145,3145,2024-03-21,2024-03-25,Ekart,Out for Delivery
3146,3146,2025-04-01,2025-04-03,DTDC,Shipped
3147,3147,2025-11-09,2025-11-13,Blue Dart,Returned
3148,3148,2024-08-22,2024-08-27,DTDC,Processing
3149,3149,2025-01-15,2025-01-19,DTDC,Processing
3150,3150,2025-06-19,2025-06-22,XpressBees,Processing
3151,3151,2025-08-27,2025-08-29,Delhivery,Returned
3152,3152,2025-04-04,2025-04-11,XpressBees,Out for Delivery
3153,3153,2025-09-26,2025-09-28,Shadowfax,Out for Delivery
3154,3154,2024-10-31,2024-11-07,Delhivery,Shipped
3155,3155,2024-07-27,2024-08-01,Ekart,Returned
3156,3156,2024-12-25,2025-01-01,Shadowfax,Shipped
3157,3157,2025-04-27,2025-05-01,DTDC,Returned
3158,3158,2024-02-08,2024-02-13,Delhivery,Returned
3159,3159,2025-11-15,2025-11-19,Shadowfax,Out for Delivery
3160,3160,2025-06-19,2025-06-25,Delhivery,Processing
3161,3161,2024-02-09,2024-02-16,XpressBees,Processing
3162,3162,2024-11-26,2024-11-28,XpressBees,Shipped
3163,3163,2025-08-12,2025-08-16,India Post,Out for Delivery
3164,3164,2024-08-28,2024-09-03,Delhivery,Out for Delivery
3165,3165,2024-05-22,2024-05-24,Delhivery,Shipped
3166,3166,2025-02-10,2025-02-15,XpressBees,Shipped
3167,3167,2025-02-26,2025-03-04,India Post,Returned
3168,3168,2025-08-24,2025-08-26,XpressBees,Returned
3169,3169,2024-12-14,2024-12-18,Blue Dart,Delivered
3170,3170,2024-06-07,2024-06-14,XpressBees,Shipped
3171,3171,2024-03-21,2024-03-24,India Post,Out for Delivery
3172,3172,2025-07-03,2025-07-06,XpressBees,Shipped
3173,3173,2025-03-20,2025-03-25,Shadowfax,Out for Delivery
3174,3174,2025-05-27,2025-05-30,Blue Dart,Out for Delivery
3175,3175,2024-05-28,2024-05-31,DTDC,Processing
3176,3176,2024-01-07,2024-01-10,DTDC,Processing
3177,3177,2025-01-16,2025-01-19,DTDC,Shipped
3178,3178,2025-08-03,2025-08-10,DTDC,Returned
3179,3179,2024-05-20,2024-05-26,Shadowfax,Processing
3180,3180,2025-08-11,2025-08-17,Delhivery,Delivered
3181,3181,2024-05-07,2024-05-09,India Post,Out for Delivery
3182,3182,2024-06-27,2024-07-04,XpressBees,Processing
3183,3183,2024-09-02,2024-09-09,XpressBees,Processing
3184,3184,2025-05-25,2025-05-27,Blue Dart,Shipped
3185,3185,2024-10-23,2024-10-28,Blue Dart,Processing
3186,3186,2025-08-16,2025-08-21,Shadowfax,Returned
3187,3187,2025-09-11,2025-09-12,India Post,Out for Delivery
3188,3188,2024-06-04,2024-06-10,DTDC,Out for Delivery
3189,3189,2024-10-16,2024-10-20,Shadowfax,Out for Delivery
3190,3190,2025-07-28,2025-08-03,Shadowfax,Delivered
3191,3191,2024-08-13,2024-08-20,Shadowfax,Returned
3192,3192,2025-05-02,2025-05-04,India Post,Out for Delivery
3193,3193,2024-05-18,2024-05-22,Shadowfax,Out for Delivery
3194,3194,2024-12-10,2024-12-15,Shadowfax,Out for Delivery
3195,3195,2025-07-18,2025-07-23,Ekart,Shipped
3196,3196,2025-10-11,2025-10-15,Delhivery,Processing
3197,3197,2025-06-01,2025-06-06,Delhivery,Processing
3198,3198,2025-11-10,2025-11-17,India Post,Processing
3199,3199,2024-05-14,2024-05-18,Blue Dart,Processing
3200,3200,2025-11-25,2025-11-30,DTDC,Processing
3201,3201,2025-05-19,2025-05-26,Shadowfax,Returned
3202,3202,2024-12-31,2025-01-05,Delhivery,Returned
3203,3203,2025-01-28,2025-01-29,Delhivery,Shipped
3204,3204,2025-07-02,2025-07-05,XpressBees,Shipped
3205,3205,2025-05-20,2025-05-27,Delhivery,Delivered
3206,3206,2025-10-31,2025-11-04,Shadowfax,Returned
3207,3207,2025-11-18,2025-11-20,Shadowfax,Returned
3208,3208,2024-11-18,2024-11-24,India Post,Out for Delivery
3209,3209,2025-10-08,2025-10-09,DTDC,Shipped
3210,3210,2025-01-22,2025-01-23,DTDC,Processing
3211,3211,2025-07-15,2025-07-21,Blue Dart,Shipped
3212,3212,2025-11-18,2025-11-23,DTDC,Delivered
3213,3213,2025-08-13,2025-08-15,Delhivery,Shipped
3214,3214,2024-03-04,2024-03-07,Shadowfax,Shipped
3215,3215,2024-01-12,2024-01-17,XpressBees,Returned
3216,3216,2024-11-26,2024-11-27,XpressBees,Processing
3217,3217,2025-11-13,2025-11-16,DTDC,Returned
3218,3218,2024-05-03,2024-05-09,DTDC,Processing
3219,3219,2025-07-11,2025-07-12,DTDC,Out for Delivery
3220,3220,2025-06-26,2025-06-27,Ekart,Returned
3221,3221,2024-06-27,2024-06-28,Ekart,Returned
3222,3222,2025-11-29,2025-12-03,Delhivery,Shipped
3223,3223,2024-10-16,2024-10-22,Delhivery,Out for Delivery
3224,3224,2024-02-14,2024-02-16,XpressBees,Out for Delivery
3225,3225,2025-10-10,2025-10-14,Delhivery,Delivered
3226,3226,2024-10-12,2024-10-14,India Post,Out for Delivery
3227,3227,2025-04-11,2025-04-17,Blue Dart,Shipped
3228,3228,2025-05-11,2025-05-17,XpressBees,Shipped
3229,3229,2024-08-16,2024-08-22,Blue Dart,Delivered
3230,3230,2024-04-18,2024-04-25,Delhivery,Shipped
3231,3231,2024-08-19,2024-08-22,DTDC,Returned
3232,3232,2024-05-02,2024-05-04,Delhivery,Returned
3233,3233,2024-08-04,2024-08-08,Delhivery,Processing
3234,3234,2025-06-20,2025-06-27,Ekart,Processing
3235,3235,2025-03-17,2025-03-24,DTDC,Returned
3236,3236,2024-06-21,2024-06-26,DTDC,Shipped
3237,3237,2024-02-27,2024-02-29,DTDC,Shipped
3238,3238,2024-09-26,2024-10-01,DTDC,Returned
3239,3239,2024-07-02,2024-07-04,DTDC,Shipped
3240,3240,2025-11-08,2025-11-14,DTDC,Returned
3241,3241,2025-01-20,2025-01-21,Blue Dart,Returned
3242,3242,2024-03-12,2024-03-15,India Post,Delivered
3243,3243,2024-05-05,2024-05-06,Ekart,Delivered
3244,3244,2024-01-18,2024-01-23,India Post,Shipped
3245,3245,2024-10-03,2024-10-07,DTDC,Returned
3246,3246,2025-08-29,2025-09-04,Ekart,Processing
3247,3247,2025-08-07,2025-08-12,India Post,Out for Delivery
3248,3248,2024-04-20,2024-04-22,DTDC,Shipped
3249,3249,2024-06-06,2024-06-13,Delhivery,Returned
3250,3250,2025-04-21,2025-04-22,India Post,Processing
3251,3251,2025-03-05,2025-03-11,India Post,Delivered
3252,3252,2025-06-03,2025-06-07,Ekart,Delivered
3253,3253,2024-04-10,2024-04-14,XpressBees,Delivered
3254,3254,2024-08-31,2024-09-06,Ekart,Out for Delivery
3255,3255,2024-05-03,2024-05-07,Shadowfax,Delivered
3256,3256,2024-06-08,2024-06-10,Shadowfax,Out for Delivery
3257,3257,2024-04-03,2024-04-07,DTDC,Out for Delivery
3258,3258,2024-07-05,2024-07-07,Shadowfax,Returned
3259,3259,2025-01-12,2025-01-14,Delhivery,Processing
3260,3260,2024-07-20,2024-07-22,Blue Dart,Delivered
3261,3261,2025-04-27,2025-04-28,India Post,Processing
3262,3262,2024-02-13,2024-02-15,Blue Dart,Returned
3263,3263,2024-03-31,2024-04-06,Blue Dart,Processing
3264,3264,2024-09-20,2024-09-25,XpressBees,Delivered
3265,3265,2025-08-16,2025-08-21,XpressBees,Shipped
3266,3266,2024-03-22,2024-03-26,India Post,Delivered
3267,3267,2024-07-09,2024-07-11,Delhivery,Returned
3268,3268,2024-01-12,2024-01-16,Delhivery,Shipped
3269,3269,2024-07-22,2024-07-26,Shadowfax,Returned
3270,3270,2024-02-03,2024-02-08,Ekart,Out for Delivery
3271,3271,2024-12-04,2024-12-09,XpressBees,Shipped
3272,3272,2024-06-28,2024-07-04,XpressBees,Processing
3273,3273,2024-09-11,2024-09-12,DTDC,Delivered
3274,3274,2024-01-07,2024-01-08,Delhivery,Delivered
3275,3275,2025-03-06,2025-03-09,Ekart,Out for Delivery
3276,3276,2025-01-22,2025-01-24,Shadowfax,Shipped
3277,3277,2025-02-13,2025-02-17,India Post,Processing
3278,3278,2024-10-04,2024-10-10,India Post,Delivered
3279,3279,2024-12-25,2024-12-30,Shadowfax,Returned
3280,3280,2025-02-08,2025-02-10,Ekart,Processing
3281,3281,2024-08-01,2024-08-04,Delhivery,Processing
3282,3282,2025-11-13,2025-11-14,Ekart,Returned
3283,3283,2024-01-23,2024-01-29,India Post,Delivered
3284,3284,2025-02-28,2025-03-07,Ekart,Out for Delivery
3285,3285,2024-07-24,2024-07-25,Delhivery,Delivered
3286,3286,2024-06-01,2024-06-07,Delhivery,Returned
3287,3287,2024-09-03,2024-09-09,DTDC,Delivered
3288,3288,2024-11-30,2024-12-03,Shadowfax,Delivered
3289,3289,2024-12-21,2024-12-26,Blue Dart,Delivered
3290,3290,2025-10-11,2025-10-12,Shadowfax,Out for Delivery
3291,3291,2025-07-24,2025-07-29,Blue Dart,Out for Delivery
3292,3292,2024-01-18,2024-01-25,XpressBees,Delivered
3293,3293,2024-07-02,2024-07-09,DTDC,Processing
3294,3294,2025-04-03,2025-04-05,XpressBees,Processing
3295,3295,2024-06-07,2024-06-11,Shadowfax,Out for Delivery
3296,3296,2024-04-14,2024-04-19,Ekart,Out for Delivery
3297,3297,2024-07-23,2024-07-25,Shadowfax,Out for Delivery
3298,3298,2025-08-06,2025-08-07,Ekart,Processing
3299,3299,2025-04-23,2025-04-29,XpressBees,Processing
3300,3300,2025-03-30,2025-04-04,DTDC,Processing
3301,3301,2025-07-17,2025-07-21,Blue Dart,Shipped
3302,3302,2024-09-30,2024-10-04,XpressBees,Delivered
3303,3303,2025-08-08,2025-08-09,Blue Dart,Shipped
3304,3304,2025-09-23,2025-09-29,XpressBees,Delivered
3305,3305,2024-01-25,2024-01-30,India Post,Shipped
3306,3306,2025-01-12,2025-01-18,DTDC,Delivered
3307,3307,2025-10-24,2025-10-28,XpressBees,Out for Delivery
3308,3308,2024-02-27,2024-03-04,Shadowfax,Delivered
3309,3309,2025-08-31,2025-09-03,XpressBees,Shipped
3310,3310,2025-11-30,2025-12-07,XpressBees,Returned
3311,3311,2024-06-23,2024-06-29,Shadowfax,Shipped
3312,3312,2025-10-26,2025-10-27,DTDC,Delivered
3313,3313,2024-05-20,2024-05-26,DTDC,Delivered
3314,3314,2025-05-30,2025-06-01,XpressBees,Shipped
3315,3315,2025-01-26,2025-01-29,India Post,Processing
3316,3316,2025-05-23,2025-05-28,India Post,Returned
3317,3317,2024-05-30,2024-06-05,Blue Dart,Out for Delivery
3318,3318,2024-12-26,2024-12-28,Delhivery,Shipped
3319,3319,2025-02-08,2025-02-12,Delhivery,Out for Delivery
3320,3320,2025-11-02,2025-11-09,Blue Dart,Returned
3321,3321,2025-07-18,2025-07-23,India Post,Returned
3322,3322,2025-01-04,2025-01-11,XpressBees,Shipped
3323,3323,2024-10-08,2024-10-09,Ekart,Out for Delivery
3324,3324,2025-04-15,2025-04-18,Shadowfax,Shipped
3325,3325,2024-06-17,2024-06-18,Shadowfax,Delivered
3326,3326,2024-03-27,2024-03-28,Delhivery,Shipped
3327,3327,2025-08-11,2025-08-12,Shadowfax,Returned
3328,3328,2024-06-24,2024-06-28,DTDC,Delivered
3329,3329,2024-08-16,2024-08-17,Ekart,Returned
3330,3330,2025-05-24,2025-05-30,XpressBees,Processing
3331,3331,2025-06-23,2025-06-30,Blue Dart,Delivered
3332,3332,2024-05-29,2024-05-31,XpressBees,Delivered
3333,3333,2025-07-31,2025-08-02,XpressBees,Shipped
3334,3334,2024-04-15,2024-04-16,India Post,Delivered
3335,3335,2025-05-22,2025-05-27,DTDC,Delivered
3336,3336,2025-11-11,2025-11-12,Ekart,Processing
3337,3337,2024-11-22,2024-11-25,XpressBees,Out for Delivery
3338,3338,2024-06-10,2024-06-16,India Post,Returned
3339,3339,2024-11-01,2024-11-06,Shadowfax,Processing
3340,3340,2025-03-15,2025-03-19,DTDC,Shipped
3341,3341,2025-02-25,2025-02-27,Blue Dart,Out for Delivery
3342,3342,2024-03-07,2024-03-10,Delhivery,Processing
3343,3343,2024-12-29,2025-01-04,XpressBees,Processing
3344,3344,2025-07-21,2025-07-22,Blue Dart,Returned
3345,3345,2024-06-05,2024-06-09,Delhivery,Returned
3346,3346,2024-03-30,2024-04-05,Shadowfax,Delivered
3347,3347,2025-03-23,2025-03-25,India Post,Returned
3348,3348,2025-07-01,2025-07-05,DTDC,Processing
3349,3349,2024-05-27,2024-06-02,India Post,Delivered
3350,3350,2024-09-05,2024-09-06,Ekart,Returned
3351,3351,2025-04-20,2025-04-21,Delhivery,Delivered
3352,3352,2024-02-13,2024-02-14,Delhivery,Shipped
3353,3353,2024-11-15,2024-11-16,Delhivery,Returned
3354,3354,2025-06-24,2025-06-28,Delhivery,Out for Delivery
3355,3355,2024-06-04,2024-06-10,DTDC,Processing
3356,3356,2024-09-02,2024-09-09,Blue Dart,Returned
3357,3357,2025-08-04,2025-08-09,India Post,Out for Delivery
3358,3358,2025-07-07,2025-07-13,Shadowfax,Processing
3359,3359,2024-03-02,2024-03-09,India Post,Returned
3360,3360,2025-08-26,2025-09-01,India Post,Shipped
3361,3361,2024-04-12,2024-04-14,XpressBees,Returned
3362,3362,2025-04-21,2025-04-22,Ekart,Out for Delivery
3363,3363,2025-03-20,2025-03-25,Ekart,Delivered
3364,3364,2025-03-07,2025-03-14,Shadowfax,Out for Delivery
3365,3365,2024-03-18,2024-03-19,Delhivery,Out for Delivery
3366,3366,2025-05-14,2025-05-17,DTDC,Delivered
3367,3367,2024-09-26,2024-10-03,DTDC,Shipped
3368,3368,2024-02-19,2024-02-25,DTDC,Delivered
3369,3369,2024-11-22,2024-11-26,Delhivery,Out for Delivery
3370,3370,2024-05-22,2024-05-25,Shadowfax,Delivered
3371,3371,2024-04-07,2024-04-09,Shadowfax,Processing
3372,3372,2025-01-19,2025-01-22,Delhivery,Shipped
3373,3373,2024-03-12,2024-03-15,DTDC,Shipped
3374,3374,2024-05-25,2024-05-31,Delhivery,Out for Delivery
3375,3375,2025-03-24,2025-03-30,Ekart,Delivered
3376,3376,2025-01-01,2025-01-02,Delhivery,Delivered
3377,3377,2024-01-17,2024-01-19,DTDC,Out for Delivery
3378,3378,2024-11-03,2024-11-06,Ekart,Processing
3379,3379,2024-03-29,2024-04-04,Delhivery,Shipped
3380,3380,2025-07-30,2025-08-01,XpressBees,Out for Delivery
3381,3381,2025-06-09,2025-06-11,DTDC,Shipped
3382,3382,2025-09-07,2025-09-13,Ekart,Processing
3383,3383,2025-05-28,2025-06-03,DTDC,Out for Delivery
3384,3384,2024-12-11,2024-12-14,DTDC,Delivered
3385,3385,2025-07-01,2025-07-03,Blue Dart,Returned
3386,3386,2025-04-13,2025-04-18,Shadowfax,Shipped
3387,3387,2025-10-30,2025-11-03,India Post,Processing
3388,3388,2024-06-29,2024-07-02,DTDC,Delivered
3389,3389,2025-10-29,2025-11-02,Ekart,Shipped
3390,3390,2024-04-30,2024-05-01,DTDC,Shipped
3391,3391,2025-08-02,2025-08-08,India Post,Out for Delivery
3392,3392,2024-09-06,2024-09-13,Delhivery,Shipped
3393,3393,2025-08-21,2025-08-25,Shadowfax,Delivered
3394,3394,2024-10-30,2024-11-02,XpressBees,Out for Delivery
3395,3395,2025-10-10,2025-10-15,Ekart,Delivered
3396,3396,2024-04-04,2024-04-11,India Post,Returned
3397,3397,2024-09-08,2024-09-11,Shadowfax,Out for Delivery
3398,3398,2025-03-22,2025-03-28,DTDC,Processing
3399,3399,2024-06-07,2024-06-11,Delhivery,Processing
3400,3400,2025-08-18,2025-08-25,DTDC,Shipped
3401,3401,2024-05-01,2024-05-03,DTDC,Out for Delivery
3402,3402,2025-02-04,2025-02-09,DTDC,Returned
3403,3403,2024-07-10,2024-07-14,XpressBees,Shipped
3404,3404,2025-07-11,2025-07-18,Ekart,Out for Delivery
3405,3405,2024-02-27,2024-02-28,Shadowfax,Processing
3406,3406,2024-04-02,2024-04-08,Delhivery,Processing
3407,3407,2024-07-10,2024-07-11,India Post,Processing
3408,3408,2024-10-27,2024-11-02,Shadowfax,Delivered
3409,3409,2024-12-26,2024-12-28,Shadowfax,Processing
3410,3410,2025-03-20,2025-03-22,DTDC,Shipped
3411,3411,2025-02-10,2025-02-15,Shadowfax,Out for Delivery
3412,3412,2024-04-05,2024-04-12,Blue Dart,Returned
3413,3413,2025-04-20,2025-04-22,Blue Dart,Shipped
3414,3414,2024-02-09,2024-02-10,DTDC,Returned
3415,3415,2025-08-12,2025-08-16,Ekart,Out for Delivery
3416,3416,2024-10-26,2024-10-31,Shadowfax,Returned
3417,3417,2025-03-15,2025-03-16,Shadowfax,Shipped
3418,3418,2024-04-29,2024-05-04,Ekart,Shipped
3419,3419,2025-01-25,2025-01-27,DTDC,Processing
3420,3420,2025-09-11,2025-09-14,Shadowfax,Returned
3421,3421,2024-09-13,2024-09-15,XpressBees,Processing
3422,3422,2024-08-28,2024-09-03,Blue Dart,Out for Delivery
3423,3423,2024-11-11,2024-11-18,XpressBees,Delivered
3424,3424,2024-04-22,2024-04-24,Delhivery,Shipped
3425,3425,2025-01-21,2025-01-28,DTDC,Returned
3426,3426,2025-04-05,2025-04-10,India Post,Returned
3427,3427,2025-01-31,2025-02-07,Blue Dart,Processing
3428,3428,2024-11-09,2024-11-12,DTDC,Shipped
3429,3429,2024-08-03,2024-08-07,Delhivery,Shipped
3430,3430,2025-10-09,2025-10-14,XpressBees,Returned
3431,3431,2024-04-05,2024-04-12,XpressBees,Returned
3432,3432,2025-09-12,2025-09-18,XpressBees,Delivered
3433,3433,2025-07-16,2025-07-22,DTDC,Out for Delivery
3434,3434,2024-12-02,2024-12-09,Delhivery,Processing
3435,3435,2025-09-23,2025-09-27,DTDC,Processing
3436,3436,2024-10-22,2024-10-29,DTDC,Delivered
3437,3437,2025-06-01,2025-06-04,Shadowfax,Returned
3438,3438,2025-10-01,2025-10-04,Blue Dart,Delivered
3439,3439,2024-03-01,2024-03-03,DTDC,Out for Delivery
3440,3440,2024-01-27,2024-01-30,DTDC,Processing
3441,3441,2024-08-31,2024-09-04,Shadowfax,Returned
3442,3442,2024-08-28,2024-09-01,Shadowfax,Delivered
3443,3443,2025-02-11,2025-02-12,Blue Dart,Shipped
3444,3444,2025-09-03,2025-09-04,Delhivery,Returned
3445,3445,2025-05-13,2025-05-14,Blue Dart,Delivered
3446,3446,2024-10-31,2024-11-05,Shadowfax,Out for Delivery
3447,3447,2024-07-24,2024-07-29,Blue Dart,Delivered
3448,3448,2025-07-23,2025-07-27,India Post,Processing
3449,3449,2024-07-17,2024-07-18,Delhivery,Returned
3450,3450,2025-04-10,2025-04-17,Delhivery,Shipped
