order_id,customer_id,employee_id,order_date,total_amount,order_status,payment_status
2985,479,48,2025-11-08,68404.56,Packed,Paid
2986,3,23,2025-11-18,48812.29,Delivered,Refunded
2987,758,20,2025-03-28,128434.97,Shipped,Failed
2988,165,15,2025-11-23,8883.84,Packed,Pending
2989,805,12,2025-06-21,62604.39,Returned,Refunded
2990,733,40,2024-04-14,8689.21,Returned,Failed
2991,424,4,2024-11-20,95172.03,Returned,Pending
2992,36,45,2024-03-24,42229.06,Packed,Paid
2993,503,49,2024-10-17,113592.87,Delivered,Pending
2994,645,43,2024-10-01,21304.89,Packed,Failed
2995,642,38,2024-10-03,16480.35,Shipped,Refunded
2996,425,20,2025-04-25,90243.96,Cancelled,Paid
2997,77,39,2025-10-11,89955.8,Packed,Failed
2998,277,25,2025-07-27,39139.42,Shipped,Refunded
2999,303,17,2024-03-20,121093.04,Shipped,Paid
3000,274,20,2024-11-09,125466.19,Placed,Failed
3001,601,35,2025-06-15,68668.44,Delivered,Refunded
3002,677,32,2025-07-21,76839.93,Shipped,Pending
3003,492,17,2024-07-09,138793.17,Delivered,Pending
3004,86,25,2024-12-29,92901.98,Returned,Paid
3005,505,15,2024-07-19,9572.96,Placed,Pending
3006,327,36,2025-06-06,24970.13,Cancelled,Paid
3007,204,46,2024-04-27,8977.69,Packed,Refunded
3008,174,39,2025-10-02,128875.5,Placed,Paid
3009,619,4,2024-10-30,31021.02,Placed,Paid
3010,144,9,2025-01-12,7662.3,Cancelled,Refunded
3011,408,20,2024-09-09,111488.61,Cancelled,Refunded
3012,192,30,2024-05-10,56815.35,Shipped,Refunded
3013,368,43,2025-08-01,135985.28,Shipped,Refunded
3014,669,32,2025-03-23,125477.99,Delivered,Pending
3015,160,33,2024-11-28,58919.01,Packed,Refunded
3016,962,42,2024-03-18,135049.85,Returned,Failed
3017,994,37,2025-03-07,140074.73,Delivered,Pending
3018,536,19,2024-08-04,8264.06,Returned,Pending
3019,499,35,2024-03-27,95607.82,Delivered,Paid
3020,302,16,2024-05-01,35970.1,Delivered,Refunded
3021,673,21,2024-03-23,68307.71,Packed,Refunded
3022,587,49,2025-06-01,83876.59,Placed,Failed
3023,998,23,2025-06-21,123134.16,Delivered,Refunded
3024,776,31,2025-07-03,94853.76,Placed,Pending
3025,55,25,2024-07-04,53441.69,Placed,Refunded
3026,475,26,2025-11-29,87951.67,Returned,Paid
3027,326,2,2024-10-21,144006.24,Shipped,Pending
3028,830,41,2024-08-06,129186.92,Placed,Failed
3029,762,50,2024-02-23,22454.33,Cancelled,Refunded
3030,959,12,2024-05-23,148775.44,Cancelled,Paid
3031,530,18,2024-06-28,127516.94,Returned,Paid
3032,612,38,2024-03-27,49341.17,Returned,Failed
3033,24,50,2025-03-16,44034.55,Packed,Failed
3034,260,17,2024-05-24,57241.17,Packed,Refunded
3035,536,7,2025-02-20,23550.26,Cancelled,Failed
3036,926,31,2024-07-01,116691.86,Shipped,Paid
3037,905,36,2025-03-29,38171.67,Packed,Paid
3038,952,47,2024-04-30,103803.63,Delivered,Pending
3039,285,37,2024-02-18,32620.58,Delivered,Failed
3040,582,21,2025-09-25,8844.96,Returned,Failed
3041,742,46,2024-04-27,129145.81,Delivered,Pending
3042,287,13,2024-08-23,48494.04,Cancelled,Failed
3043,814,33,2024-09-16,84477.13,Cancelled,Pending
3044,560,40,2025-10-07,41197.29,Packed,Pending
3045,374,39,2025-08-01,78491.35,Placed,Pending
3046,634,25,2024-12-30,66360.61,Shipped,Paid
3047,735,46,2025-05-15,104426.85,Shipped,Pending
3048,282,2,2025-10-02,36872.64,Delivered,Refunded
3049,106,44,2024-06-02,50524.04,Returned,Pending
3050,966,19,2025-11-10,146829.36,Delivered,Refunded
3051,806,27,2024-09-02,55442.76,Shipped,Pending
3052,859,30,2024-03-04,145738.35,Cancelled,Failed
3053,487,45,2025-07-14,133301.87,Delivered,Refunded
3054,936,16,2024-01-06,29823.49,Placed,Failed
3055,670,39,2025-03-03,71906.84,Returned,Paid
3056,425,26,2025-03-05,125342.26,Placed,Paid
3057,163,40,2024-05-17,3908.16,Returned,Pending
3058,346,47,2024-01-23,83711.29,Returned,Paid
3059,497,24,2024-07-25,3291.04,Cancelled,Refunded
3060,269,10,2024-01-21,8956.7,Placed,Refunded
3061,67,25,2024-08-21,35823.78,Shipped,Paid
3062,556,12,2024-09-02,44819.37,Packed,Refunded
3063,923,30,2025-08-22,4330.42,Placed,Failed
3064,879,43,2024-03-14,85548.51,Shipped,Refunded
3065,718,40,2024-07-15,146998.95,Cancelled,Failed
3066,758,39,2024-07-12,14780.21,Cancelled,Refunded
3067,438,1,2025-08-06,92733.37,Cancelled,Pending
3068,756,44,2025-03-20,74617.12,Cancelled,Refunded
3069,490,23,2025-11-04,94256.75,Returned,Pending
3070,991,43,2024-03-06,111594.83,Cancelled,Paid
3071,900,4,2024-01-23,58080.12,Returned,Paid
3072,677,10,2025-01-26,41460.59,Delivered,Pending
3073,575,17,2024-02-07,69239.38,Cancelled,Paid
3074,353,7,2025-10-15,17129.92,Cancelled,Paid
3075,290,19,2024-03-31,86018.39,Packed,Paid
3076,943,6,2024-03-20,20619.62,Returned,Refunded
3077,193,17,2025-03-08,44208.79,Delivered,Pending
3078,194,30,2024-01-05,94288.7,Placed,Pending
3079,713,49,2024-05-30,88447.17,Returned,Paid
3080,384,50,2025-04-06,58200.96,Returned,Failed
3081,406,6,2025-05-12,138792.8,Delivered,Failed
3082,270,16,2024-10-04,22953.42,Shipped,Pending
3083,657,50,2025-02-18,116390.14,Placed,Pending
3084,433,6,2024-10-03,100481.96,Cancelled,Refunded
3085,918,46,2024-07-22,36615.9,Delivered,Failed
3086,79,34,2024-10-24,23321.62,Packed,Pending
3087,430,22,2024-07-23,107963.83,Shipped,Paid
3088,590,1,2024-08-05,7790.57,Returned,Pending
3089,360,49,2024-09-11,16300.06,Delivered,Refunded
3090,768,42,2025-01-31,67634.75,Delivered,Refunded
3091,302,7,2024-06-06,105296.04,Placed,Paid
3092,5,39,2024-10-26,64913.72,Packed,Failed
3093,982,25,2024-02-20,107133.82,Shipped,Refunded
3094,22,17,2024-04-24,23045.49,Returned,Failed
3095,112,37,2025-01-20,122038.33,Shipped,Failed
3096,146,27,2024-02-02,124671.26,Delivered,Paid
3097,131,39,2025-11-11,138859.42,Packed,Paid
3098,562,3,2024-04-04,17068.4,Packed,Refunded
3099,124,18,2024-07-12,107898.97,Placed,Failed
3100,209,22,2025-06-19,127444.27,Delivered,Pending
3101,497,1,2024-02-29,21330.27,Delivered,Paid
3102,623,26,2024-04-22,133599.26,Packed,Refunded
3103,607,10,2025-10-12,125588.19,Delivered,Failed
3104,840,24,2024-07-09,5231.8,Cancelled,Refunded
3105,947,3,2025-05-16,44328.51,Packed,Failed
3106,889,43,2025-07-03,106248.65,Cancelled,Pending
3107,452,47,2025-10-05,114907.5,Shipped,Refunded
3108,500,2,2025-06-12,5682.96,Packed,Refunded
3109,980,4,2024-06-02,120743.51,Delivered,Pending
3110,235,50,2024-03-18,30510.5,Shipped,Pending
3111,585,24,2025-03-25,126959.32,Packed,Failed
3112,595,17,2025-03-18,46047.84,Delivered,Pending
3113,523,36,2025-07-06,55866.11,Cancelled,Failed
3114,477,6,2025-08-01,76548.87,Delivered,Failed
3115,609,35,2025-05-16,5496.62,Packed,Pending
3116,652,12,2025-07-19,63508.32,Returned,Pending
3117,384,32,2024-06-08,20945.74,Packed,Pending
3118,706,22,2025-09-25,94287.17,Returned,Paid
3119,756,46,2025-06-13,24139.54,Cancelled,Paid
3120,813,42,2025-11-19,119412.67,Packed,Paid
3121,385,3,2025-07-26,40171.06,Delivered,Failed
3122,265,25,2024-04-20,107740.32,Delivered,Paid
3123,297,12,2025-08-23,138087.82,Delivered,Refunded
3124,627,27,2024-10-29,53970.04,Placed,Paid
3125,330,28,2024-06-25,43453.5,Delivered,Failed
3126,484,31,2024-09-29,19490.44,Placed,Failed
3127,469,8,2024-11-22,42455.51,Packed,Pending
3128,164,34,2024-11-29,46492.13,Returned,Refunded
3129,491,21,2025-09-05,51828.4,Cancelled,Paid
3130,225,15,2024-11-18,50311.84,Shipped,Refunded
3131,206,48,2024-07-13,32829.46,Cancelled,Pending
3132,171,38,2025-03-24,104880.45,Shipped,Refunded
3133,362,13,2025-06-04,95172.05,Packed,Failed
3134,521,2,2024-04-01,119067.63,Shipped,Paid
3135,872,29,2024-08-15,71348.66,Cancelled,Paid
3136,169,48,2024-06-27,9950.62,Shipped,Refunded
3137,611,12,2024-07-20,55105.09,Delivered,Paid
3138,643,50,2024-10-11,51611.67,Cancelled,Pending
3139,146,40,2024-07-12,21514.53,Cancelled,Pending
3140,473,31,2025-01-14,125908.01,Returned,Failed
3141,69,40,2025-07-21,136628.85,Cancelled,Paid
3142,348,22,2025-04-08,46725.6,Cancelled,Pending
3143,464,17,2025-11-16,53053.75,Delivered,Paid
3144,545,41,2024-04-04,53799.3,Packed,Failed
3145,989,46,2024-02-13,116637.15,Packed,Refunded
3146,857,47,2024-11-15,91060.61,Returned,Paid
3147,936,33,2024-09-29,136720.42,Cancelled,Refunded
3148,560,8,2025-11-22,72269.91,Placed,Paid
3149,448,2,2024-05-20,62496.5,Packed,Failed
3150,128,34,2024-05-29,26120.98,Packed,Paid
3151,395,7,2024-12-21,34455.69,Shipped,Pending
3152,894,47,2025-11-26,52664.44,Delivered,Refunded
3153,343,46,2025-03-24,99071.51,Shipped,Failed
3154,23,1,2024-09-08,66203.15,Cancelled,Failed
3155,805,1,2024-06-16,7093.93,Returned,Refunded
3156,847,48,2024-08-26,85163.68,Shipped,Pending
3157,263,23,2024-09-05,63947.52,Packed,Refunded
3158,694,11,2024-12-12,21930.46,Delivered,Paid
3159,169,1,2024-04-05,43722.93,Packed,Pending
3160,508,50,2024-04-21,100940.89,Cancelled,Paid
3161,16,11,2024-05-02,118997.55,Packed,Failed
3162,541,8,2025-02-10,73732.36,Packed,Pending
3163,42,16,2024-02-27,41642.15,Placed,Failed
3164,129,14,2024-02-25,104743.17,Placed,Pending
3165,908,38,2025-08-18,125490.05,Placed,Pending
3166,309,41,2024-08-27,141056.42,Packed,Refunded
3167,281,30,2025-10-03,13470.82,Cancelled,Paid
3168,309,5,2025-07-16,1489.69,Placed,Failed
3169,146,47,2025-06-19,36729.07,Cancelled,Paid
3170,246,9,2025-01-15,15077.38,Packed,Paid
3171,442,29,2025-05-30,82389.34,Delivered,Failed
3172,29,49,2024-02-05,111997.7,Shipped,Pending
3173,873,44,2025-05-02,72550.74,Delivered,Failed
3174,884,21,2024-07-01,93558.02,Placed,Refunded
3175,278,34,2024-04-17,33871.46,Placed,Paid
3176,719,7,2025-02-09,24785.43,Placed,Failed
3177,502,24,2025-11-04,66140.52,Returned,Paid
3178,621,17,2024-04-02,72999.46,Cancelled,Refunded
3179,179,16,2024-04-01,108358.43,Placed,Pending
3180,947,8,2024-02-13,33419.28,Cancelled,Paid
3181,180,12,2025-04-07,141458.56,Packed,Paid
3182,433,25,2024-06-28,87781.42,Cancelled,Refunded
3183,239,5,2024-10-27,120932.05,Placed,Pending
3184,43,43,2025-04-07,3047.47,Cancelled,Refunded
3185,144,31,2025-07-05,17658.14,Returned,Refunded
3186,165,38,2024-02-25,44106.04,Packed,Failed
3187,257,16,2024-12-02,51582.06,Returned,Failed
3188,585,43,2025-04-27,8451.13,Packed,Pending
3189,977,23,2024-04-29,148513.82,Packed,Paid
3190,448,13,2024-09-25,20769.26,Shipped,Paid
3191,713,26,2024-09-29,77039.85,Delivered,Refunded
3192,882,18,2025-08-09,30193.36,Cancelled,Paid
3193,286,20,2024-11-11,134078.75,Shipped,Pending
3194,996,45,2025-08-02,105447.81,Placed,Failed
3195,44,38,2024-02-23,123580.07,Delivered,Paid
3196,426,25,2024-10-04,34789.73,Returned,Refunded
3197,828,41,2024-05-18,63555.71,Returned,Paid
3198,596,27,2024-12-23,79259.42,Packed,Pending
3199,150,1,2025-10-22,39906.02,Shipped,Refunded
3200,499,49,2024-10-05,22748.62,Delivered,Pending
3201,352,45,2024-05-30,23947.84,Cancelled,Refunded
3202,394,5,2024-12-16,88785.19,Packed,Paid
3203,903,20,2025-11-01,60180.96,Packed,Pending
3204,506,5,2024-06-08,141592.64,Delivered,Pending
3205,997,16,2024-10-18,130559.81,Shipped,Pending
3206,794,40,2024-01-06,126832.6,Cancelled,Failed
3207,343,14,2024-10-09,53795.46,Packed,Pending
3208,97,35,2024-02-20,115662.23,Returned,Failed
3209,407,8,2024-07-25,47513.26,Placed,Failed
3210,893,9,2024-09-05,94246.54,Delivered,Paid
3211,573,30,2024-12-16,123890.42,Cancelled,Refunded
3212,91,47,2024-01-07,107449.21,Placed,Pending
3213,345,1,2024-06-25,149633.06,Placed,Failed
3214,721,18,2025-10-18,108164.96,Packed,Failed
3215,417,5,2025-09-25,9053.96,Cancelled,Paid
3216,5,47,2024-01-07,52478.57,Delivered,Pending
3217,942,41,2025-02-27,131385.19,Shipped,Refunded
3218,488,31,2025-03-26,105174.01,Cancelled,Failed
3219,351,8,2025-06-17,65482.75,Cancelled,Refunded
3220,886,2,2024-10-31,48982.48,Packed,Failed
3221,52,4,2025-07-30,90678.93,Placed,Pending
3222,962,22,2025-06-11,59604.86,Delivered,Refunded
3223,206,50,2025-10-14,26751.73,Returned,Pending
3224,19,10,2025-01-09,73056.52,Returned,Failed
3225,339,15,2025-10-14,111937.92,Returned,Refunded
3226,654,30,2024-08-21,9105.23,Packed,Paid
3227,621,11,2025-07-04,106872.2,Placed,Failed
3228,516,15,2024-12-06,126479.28,Delivered,Refunded
3229,535,49,2025-08-03,58082.46,Delivered,Refunded
3230,801,25,2025-07-08,14551.56,Returned,Pending
3231,475,25,2025-03-23,67930.37,Packed,Pending
3232,440,46,2024-03-24,52620.36,Returned,Refunded
3233,749,50,2025-06-09,35174.26,Returned,Pending
3234,227,32,2025-10-29,56910.53,Shipped,Refunded
3235,655,14,2025-05-03,136904.74,Returned,Failed
3236,87,37,2024-06-26,71695.24,Packed,Failed
3237,899,49,2024-12-13,8807.42,Placed,Refunded
3238,862,4,2024-02-14,70238.27,Returned,Pending
3239,756,15,2024-04-24,59438.77,Packed,Paid
3240,99,28,2024-12-04,83354.2,Placed,Paid
3241,170,36,2024-05-28,124264.85,Shipped,Paid
3242,765,18,2024-01-19,55996.65,Packed,Failed
3243,916,35,2024-03-25,126062.72,Shipped,Paid
3244,715,11,2024-06-17,57417.43,Shipped,Refunded
3245,694,15,2024-07-08,71097.36,Packed,Failed
3246,148,10,2025-01-17,94102.59,Delivered,Refunded
3247,277,33,2024-08-25,91537.23,Returned,Paid
3248,135,28,2024-10-12,11867.83,Delivered,Pending
3249,876,30,2024-06-12,131720.07,Returned,Pending
3250,521,12,2024-04-12,112785.84,Shipped,Pending
3251,271,25,2025-02-11,126994.11,Shipped,Pending
3252,250,47,2024-07-26,78857.0,Shipped,Failed
3253,223,43,2025-09-24,128973.27,Returned,Paid
3254,875,27,2025-09-04,98597.34,Returned,Paid
3255,369,45,2025-04-12,128836.77,Cancelled,Pending
3256,48,10,2024-10-31,129921.3,Placed,Paid
3257,508,26,2024-10-14,103906.82,Returned,Failed
3258,102,49,2024-06-20,120878.3,Placed,Paid
3259,690,12,2025-02-25,113519.18,Packed,Pending
3260,454,24,2024-02-15,110244.65,Returned,Refunded
3261,95,39,2024-09-29,86069.18,Delivered,Pending
3262,106,3,2024-06-19,36667.81,Packed,Pending
3263,320,10,2024-02-11,67848.86,Shipped,Failed
3264,820,49,2025-02-17,59443.93,Shipped,Refunded
3265,968,3,2024-11-21,50152.1,Shipped,Failed
3266,844,40,2025-06-10,50458.15,Cancelled,Paid
3267,574,19,2025-06-25,148216.43,Cancelled,Refunded
3268,507,46,2025-07-17,88904.01,Packed,Pending
3269,556,33,2024-03-26,120364.69,Packed,Paid
3270,334,1,2024-04-09,109251.77,Shipped,Refunded
3271,658,19,2025-02-06,86993.98,Placed,Refunded
3272,277,7,2025-02-02,144248.31,Placed,Pending
3273,986,18,2024-03-28,40238.32,Cancelled,Paid
3274,686,23,2025-04-05,12926.27,Packed,Paid
3275,749,46,2025-11-02,22210.92,Delivered,Pending
3276,790,2,2025-03-27,67861.85,Cancelled,Paid
3277,257,41,2024-05-14,49893.67,Returned,Refunded
3278,429,11,2025-07-18,100168.33,Packed,Failed
3279,28,34,2024-01-02,57895.18,Returned,Refunded
3280,140,3,2024-11-27,18832.99,Delivered,Failed
3281,580,13,2024-05-27,57752.66,Shipped,Pending
3282,285,36,2024-05-04,43375.34,Delivered,Pending
3283,928,32,2025-10-01,88973.12,Delivered,Pending
3284,911,43,2024-02-29,25363.9,Packed,Pending
3285,349,19,2024-09-15,127263.36,Placed,Paid
3286,316,35,2025-01-20,129675.99,Placed,Paid
3287,560,48,2025-07-13,62688.19,Packed,Pending
3288,428,15,2024-04-09,11842.7,Delivered,Failed
3289,382,31,2024-11-23,16456.67,Packed,Failed
3290,680,31,2024-07-22,44048.4,Returned,Pending
3291,608,35,2024-10-21,78512.03,Delivered,Paid
3292,736,43,2025-07-22,29847.16,Returned,Paid
3293,771,7,2024-12-27,59715.33,Shipped,Refunded
3294,192,32,2024-07-15,111689.43,Packed,Refunded
3295,17,9,2025-02-22,147799.07,Cancelled,Pending
3296,55,34,2024-11-16,23356.41,Returned,Refunded
3297,212,32,2024-11-14,54302.54,Placed,Pending
3298,917,12,2025-07-20,23928.81,Cancelled,Pending
3299,149,49,2025-03-05,69476.22,Delivered,Refunded
3300,898,26,2025-03-02,113796.57,Returned,Paid
3301,692,37,2024-07-13,18194.55,Cancelled,Refunded
3302,444,31,2024-05-12,19480.28,Delivered,Failed
3303,819,17,2024-02-15,145923.6,Packed,Refunded
3304,461,30,2024-11-11,17334.58,Returned,Pending
3305,185,13,2024-08-14,112101.4,Returned,Paid
3306,349,49,2024-11-12,19161.07,Shipped,Pending
3307,509,16,2024-08-29,49545.84,Placed,Pending
3308,601,14,2025-08-07,94765.57,Placed,Failed
3309,437,11,2024-08-20,52424.06,Placed,Pending
3310,407,26,2025-07-26,58636.3,Delivered,Refunded
3311,523,19,2024-11-17,99018.04,Cancelled,Paid
3312,805,29,2025-07-16,81453.96,Delivered,Paid
3313,374,35,2024-02-05,27032.27,Packed,Paid
3314,512,47,2024-05-17,41799.91,Packed,Refunded
3315,497,50,2024-06-21,98501.68,Shipped,Pending
3316,363,39,2025-03-14,20295.98,Returned,Failed
3317,340,7,2025-06-24,53900.58,Delivered,Paid
3318,276,9,2024-09-07,96286.8,Delivered,Refunded
3319,223,49,2025-06-14,10918.93,Returned,Pending
3320,299,3,2024-09-12,35406.22,Placed,Refunded
3321,855,28,2025-08-27,122377.17,Shipped,Failed
3322,265,3,2024-03-13,110799.28,Packed,Pending
3323,261,34,2025-07-06,130186.44,Delivered,Pending
3324,30,12,2024-06-29,30000.4,Returned,Failed
3325,819,28,2025-11-28,147807.19,Delivered,Pending
3326,818,40,2025-02-05,37679.74,Returned,Pending
3327,802,34,2025-07-04,121156.48,Returned,Paid
3328,343,33,2025-10-30,37509.3,Packed,Refunded
3329,376,39,2024-01-12,62290.18,Delivered,Pending
3330,350,10,2024-05-27,69390.72,Shipped,Failed
3331,669,6,2025-11-18,132780.69,Delivered,Pending
3332,912,4,2025-01-31,99027.88,Placed,Refunded
3333,953,46,2024-09-27,146218.89,Delivered,Paid
3334,910,43,2024-08-30,111179.52,Shipped,Failed
3335,597,7,2025-06-07,119377.28,Returned,Paid
3336,635,38,2024-11-13,124286.37,Returned,Pending
3337,881,35,2024-10-14,109262.43,Cancelled,Pending
3338,516,6,2025-08-24,60695.01,Shipped,Refunded
3339,532,34,2025-01-01,56671.99,Cancelled,Refunded
3340,1000,10,2025-07-13,18196.29,Delivered,Pending
3341,864,6,2024-11-09,85868.87,Shipped,Failed
3342,191,28,2024-07-10,118245.79,Cancelled,Pending
3343,44,22,2025-02-28,15775.91,Returned,Pending
3344,810,29,2024-09-09,94330.28,Packed,Refunded
3345,913,17,2025-01-03,83899.36,Delivered,Paid
3346,520,11,2024-03-01,38768.67,Packed,Paid
3347,378,11,2024-11-25,52488.98,Placed,Refunded
3348,339,35,2024-03-04,81438.86,Placed,Failed
3349,1,10,2025-07-27,56397.67,Delivered,Paid
3350,570,19,2024-08-21,56261.34,Packed,Failed
3351,795,49,2025-09-17,42201.64,Cancelled,Refunded
3352,964,27,2025-09-16,3417.46,Placed,Pending
3353,185,27,2024-12-04,25371.59,Delivered,Paid
3354,533,42,2024-05-20,123120.86,Returned,Paid
3355,163,2,2024-10-22,100414.32,Delivered,Paid
3356,155,36,2024-03-25,44048.65,Shipped,Pending
3357,962,24,2025-05-06,46263.04,Shipped,Pending
3358,176,6,2024-05-18,22417.51,Delivered,Pending
3359,241,44,2025-10-28,142830.96,Shipped,Paid
3360,862,49,2024-04-08,88237.91,Packed,Pending
3361,581,11,2025-06-25,100025.87,Cancelled,Failed
3362,727,34,2024-04-15,123374.93,Cancelled,Pending
3363,661,45,2025-01-26,19552.23,Packed,Refunded
3364,752,49,2025-07-15,51178.3,Returned,Failed
3365,116,46,2024-07-20,16509.08,Packed,Refunded
3366,702,46,2025-01-29,115761.56,Cancelled,Paid
3367,986,16,2025-07-17,9413.54,Shipped,Refunded
3368,412,27,2025-03-19,126483.38,Packed,Pending
3369,306,10,2024-04-30,136602.14,Delivered,Pending
3370,837,2,2024-01-05,95275.43,Placed,Refunded
3371,935,13,2024-06-26,98803.47,Delivered,Paid
3372,399,43,2025-11-16,109311.61,Cancelled,Refunded
3373,738,49,2025-11-24,11802.05,Cancelled,Pending
3374,168,14,2024-04-27,68449.38,Cancelled,Pending
3375,986,42,2025-03-29,13153.27,Delivered,Paid
3376,399,45,2025-11-19,34100.83,Returned,Pending
3377,850,23,2024-07-26,89219.81,Delivered,Paid
3378,918,13,2024-03-01,39479.65,Delivered,Paid
3379,324,26,2024-12-11,116630.44,Placed,Refunded
3380,712,22,2025-09-04,134441.06,Shipped,Failed
3381,648,31,2025-05-02,4276.15,Delivered,Pending
3382,829,26,2025-06-04,27816.37,Returned,Failed
3383,730,20,2025-08-27,83704.94,Placed,Failed
3384,987,38,2025-10-04,67820.83,Delivered,Failed
3385,670,50,2024-06-02,65250.69,Cancelled,Failed
3386,406,45,2025-01-15,109828.5,Returned,Paid
3387,769,13,2024-04-04,65669.57,Cancelled,Refunded
3388,789,8,2024-10-07,20911.07,Delivered,Pending
3389,813,35,2024-01-23,107603.68,Delivered,Paid
3390,285,17,2024-10-12,20793.01,Delivered,Refunded
3391,523,22,2024-02-17,28405.61,Shipped,Paid
3392,553,36,2024-04-03,91521.75,Shipped,Pending
3393,757,11,2024-03-28,103263.76,Shipped,Pending
3394,71,27,2024-05-15,132010.85,Placed,Pending
3395,756,19,2025-01-18,133049.8,Shipped,Paid
3396,975,42,2025-08-12,144067.46,Cancelled,Paid
3397,927,25,2025-04-16,79378.44,Shipped,Paid
3398,816,33,2024-12-20,80611.29,Cancelled,Refunded
3399,988,8,2025-05-31,11636.69,Delivered,Refunded
3400,56,33,2024-12-01,47543.54,Cancelled,Pending
3401,779,14,2025-02-08,49085.1,Cancelled,Pending
3402,790,39,2025-04-04,59960.43,Delivered,Pending
3403,187,41,2024-09-18,54541.38,Placed,Failed
3404,793,50,2024-05-27,113422.34,Packed,Failed
3405,324,8,2024-11-24,87384.33,Returned,Refunded
3406,359,30,2025-07-04,12067.7,Shipped,Pending
3407,521,24,2024-09-25,53146.56,Cancelled,Pending
3408,96,46,2024-06-21,39099.83,Shipped,Failed
3409,792,30,2025-01-02,56638.48,Placed,Paid
3410,221,15,2025-10-11,77870.72,Placed,Refunded
3411,460,45,2025-09-24,133412.03,Placed,Pending
3412,503,39,2024-03-05,101229.07,Packed,Failed
3413,237,13,2024-09-17,6744.04,Placed,Refunded
3414,458,37,2025-06-17,116378.07,Placed,Refunded
3415,193,38,2024-11-27,126917.35,Placed,Refunded
3416,175,49,2025-03-01,135236.82,Packed,Paid
3417,271,38,2025-04-05,117161.93,Cancelled,Refunded
3418,880,40,2025-01-20,53504.58,Placed,Pending
3419,457,10,2024-06-18,104163.32,Placed,Paid
3420,843,12,2025-05-25,133315.35,Delivered,Failed
3421,550,39,2025-01-21,149824.43,Packed,Pending
3422,409,6,2024-12-28,106781.07,Packed,Pending
3423,841,37,2024-12-01,43582.87,Placed,Paid
3424,603,50,2024-01-20,25993.9,Placed,Failed
3425,822,39,2025-08-23,61831.01,Packed,Pending
3426,794,32,2025-09-23,62524.21,Cancelled,Failed
3427,375,13,2024-05-31,67759.77,Packed,Paid
3428,434,42,2024-01-02,134499.13,Delivered,Pending
3429,182,46,2024-02-07,96239.77,Delivered,Refunded
